ticker1, ticker2, zscore, profit_cash, returns, trades, sma_short, sma_long, timeframe
TRXUSDT,EOSUSDT,1.0,-0.004296232307152145,-15.85,2414,75,12,1m
TRXUSDT,EOSUSDT,1.1,-0.006314757739887194,-23.25,2203,75,12,1m
TRXUSDT,EOSUSDT,1.2,-0.013896989122705525,-51.19,1984,75,12,1m
TRXUSDT,EOSUSDT,1.3,-0.00865476217688789,-31.88,1759,75,12,1m
TRXUSDT,EOSUSDT,1.4,-0.003349913006970575,-12.34,1507,75,12,1m
TRXUSDT,EOSUSDT,1.5,0.010918626715252268,40.22,1275,75,12,1m
TRXUSDT,EOSUSDT,1.6,0.016138152386073756,59.44,994,75,12,1m
TRXUSDT,EOSUSDT,1.7,0.0021625179680526997,7.99,725,75,12,1m
TRXUSDT,EOSUSDT,1.8,0.006114278775052812,22.59,488,75,12,1m
TRXUSDT,EOSUSDT,1.9,0.002284692742049458,8.45,285,75,12,1m
TRXUSDT,EOSUSDT,0.5,-0.029977172637117345,-110.62,3307,80,12,1m
TRXUSDT,EOSUSDT,0.6,-0.009372875840782134,-34.59,3058,80,12,1m
TRXUSDT,EOSUSDT,0.7,-0.005885361635297688,-21.72,2844,80,12,1m
TRXUSDT,EOSUSDT,0.8,-0.0009750651267144315,-3.6,2661,80,12,1m
TRXUSDT,EOSUSDT,0.9,-0.01357826103053218,-49.99,2469,80,12,1m
TRXUSDT,EOSUSDT,1.0,-0.019383922858076996,-71.37,2306,80,12,1m
TRXUSDT,EOSUSDT,1.1,-0.012892229173997866,-47.47,2100,80,12,1m
TRXUSDT,EOSUSDT,1.2,-0.014184621478196066,-52.25,1903,80,12,1m
TRXUSDT,EOSUSDT,1.3,-0.011649475482474034,-42.91,1726,80,12,1m
TRXUSDT,EOSUSDT,1.4,-0.008986805765220473,-33.1,1499,80,12,1m
TRXUSDT,EOSUSDT,1.5,0.007048246055360403,25.96,1286,80,12,1m
TRXUSDT,EOSUSDT,1.6,0.01267247053169511,46.68,1032,80,12,1m
TRXUSDT,EOSUSDT,1.7,0.015426276571259875,56.76,772,80,12,1m
TRXUSDT,EOSUSDT,1.8,0.00664950607803913,24.58,560,80,12,1m
TRXUSDT,EOSUSDT,1.9,0.005711226146263373,21.1,364,80,12,1m
TRXUSDT,EOSUSDT,0.5,-0.01758395933939132,-64.89,3150,85,12,1m
TRXUSDT,EOSUSDT,0.6,-0.0060398392332947064,-22.28,2915,85,12,1m
TRXUSDT,EOSUSDT,0.7,-0.006707422752500227,-24.74,2731,85,12,1m
TRXUSDT,EOSUSDT,0.8,-0.00754994771795842,-27.78,2550,85,12,1m
TRXUSDT,EOSUSDT,0.9,-0.010356548634223684,-38.13,2372,85,12,1m
TRXUSDT,EOSUSDT,1.0,-0.01890873240021713,-69.62,2192,85,12,1m
TRXUSDT,EOSUSDT,1.1,-0.010499181069529085,-38.67,2022,85,12,1m
TRXUSDT,EOSUSDT,1.2,-0.003647815603832993,-13.44,1867,85,12,1m
TRXUSDT,EOSUSDT,1.3,-0.003149062748885449,-11.6,1670,85,12,1m
TRXUSDT,EOSUSDT,1.4,-0.013600749573049272,-50.09,1479,85,12,1m
TRXUSDT,EOSUSDT,1.5,0.0048130943960637265,17.73,1263,85,12,1m
TRXUSDT,EOSUSDT,1.6,0.014177310909560488,52.22,1034,85,12,1m
TRXUSDT,EOSUSDT,1.7,0.008070609703585991,29.66,805,85,12,1m
TRXUSDT,EOSUSDT,1.8,0.009896261538581308,36.56,603,85,12,1m
TRXUSDT,EOSUSDT,1.9,0.008124985795045406,30.01,416,85,12,1m
BNBUSDT,LTCUSDT,0.5,1155.923861401876,3090.64,7034,45,3,1m
BNBUSDT,LTCUSDT,0.6,1085.1268674196212,2901.35,6486,45,3,1m
BNBUSDT,LTCUSDT,0.7,1017.1939742249572,2719.71,6022,45,3,1m
BNBUSDT,LTCUSDT,0.8,949.2544316444746,2538.06,5569,45,3,1m
BNBUSDT,LTCUSDT,0.9,925.5614623941387,2470.29,5218,45,3,1m
BNBUSDT,LTCUSDT,1.0,849.8207194495013,2268.14,4883,45,3,1m
BNBUSDT,LTCUSDT,1.1,783.9235985314668,2092.26,4558,45,3,1m
BNBUSDT,LTCUSDT,1.2,800.9529124258893,2137.71,4275,45,3,1m
BNBUSDT,LTCUSDT,1.3,803.0732248385921,2143.37,3996,45,3,1m
BNBUSDT,LTCUSDT,1.4,753.0675159501523,2009.91,3715,45,3,1m
BNBUSDT,LTCUSDT,1.5,731.2336053561024,1951.63,3401,45,3,1m
BNBUSDT,LTCUSDT,1.6,640.0758218235633,1708.34,3120,45,3,1m
BNBUSDT,LTCUSDT,1.7,571.8983387473755,1526.37,2794,45,3,1m
BNBUSDT,LTCUSDT,1.8,484.98170425719644,1294.4,2513,45,3,1m
BNBUSDT,LTCUSDT,1.9,431.8669431348302,1152.63,2178,45,3,1m
BNBUSDT,LTCUSDT,0.5,1089.5251169053806,2913.11,6541,50,3,1m
BNBUSDT,LTCUSDT,0.6,1017.9951715153741,2716.99,5982,50,3,1m
BNBUSDT,LTCUSDT,0.7,967.531013954666,2582.3,5531,50,3,1m
BNBUSDT,LTCUSDT,0.8,873.756817812992,2332.02,5150,50,3,1m
BNBUSDT,LTCUSDT,0.9,856.2247911823517,2285.23,4821,50,3,1m
BNBUSDT,LTCUSDT,1.0,819.7610986302702,2187.91,4524,50,3,1m
BNBUSDT,LTCUSDT,1.1,807.115916696515,2154.16,4207,50,3,1m
BNBUSDT,LTCUSDT,1.2,771.8068388234253,2059.92,3941,50,3,1m
BNBUSDT,LTCUSDT,1.3,764.2817877949093,2039.84,3672,50,3,1m
BNBUSDT,LTCUSDT,1.4,706.1755339684214,1884.75,3423,50,3,1m
BNBUSDT,LTCUSDT,1.5,662.7000823663394,1768.72,3174,50,3,1m
BNBUSDT,LTCUSDT,1.6,597.9526850661489,1595.91,2887,50,3,1m
BNBUSDT,LTCUSDT,1.7,562.4448952210611,1501.14,2641,50,3,1m
BNBUSDT,LTCUSDT,1.8,456.36546422259823,1217.46,2352,50,3,1m
BNBUSDT,LTCUSDT,1.9,382.14847983441206,1019.47,2078,50,3,1m
BNBUSDT,LTCUSDT,0.5,1017.8619785522525,2716.63,6147,55,3,1m
BNBUSDT,LTCUSDT,0.6,957.0769189919366,2554.4,5595,55,3,1m
BNBUSDT,LTCUSDT,0.7,898.5264972864653,2398.13,5139,55,3,1m
BNBUSDT,LTCUSDT,0.8,858.7731080885485,2292.03,4748,55,3,1m
BNBUSDT,LTCUSDT,0.9,826.995172303422,2207.22,4440,55,3,1m
BNBUSDT,LTCUSDT,1.0,835.6378896459704,2230.28,4154,55,3,1m
BNBUSDT,LTCUSDT,1.1,839.9911489528644,2241.9,3910,55,3,1m
BNBUSDT,LTCUSDT,1.2,701.0309490539053,1871.02,3655,55,3,1m
BNBUSDT,LTCUSDT,1.3,700.2113550751527,1868.83,3423,55,3,1m
BNBUSDT,LTCUSDT,1.4,659.8288528159001,1761.06,3170,55,3,1m
BNBUSDT,LTCUSDT,1.5,585.3317306496963,1561.51,2907,55,3,1m
BNBUSDT,LTCUSDT,1.6,554.3644217756022,1478.9,2673,55,3,1m
BNBUSDT,LTCUSDT,1.7,526.3505065474945,1404.16,2464,55,3,1m
BNBUSDT,LTCUSDT,1.8,416.8541863816589,1112.06,2217,55,3,1m
BNBUSDT,LTCUSDT,1.9,392.2928254560528,1046.53,1980,55,3,1m
BNBUSDT,LTCUSDT,0.5,966.7808672455868,2580.3,5714,60,3,1m
BNBUSDT,LTCUSDT,0.6,936.0501836688048,2498.28,5212,60,3,1m
BNBUSDT,LTCUSDT,0.7,911.3848306508027,2432.45,4768,60,3,1m
BNBUSDT,LTCUSDT,0.8,869.2643198347165,2320.03,4443,60,3,1m
BNBUSDT,LTCUSDT,0.9,804.0956765416272,2146.1,4129,60,3,1m
BNBUSDT,LTCUSDT,1.0,792.0311576334457,2113.9,3895,60,3,1m
BNBUSDT,LTCUSDT,1.1,765.8157376896438,2042.99,3644,60,3,1m
BNBUSDT,LTCUSDT,1.2,711.315507134272,1897.6,3400,60,3,1m
BNBUSDT,LTCUSDT,1.3,697.0660763085853,1859.59,3182,60,3,1m
BNBUSDT,LTCUSDT,1.4,622.8689184061786,1661.65,2946,60,3,1m
BNBUSDT,LTCUSDT,1.5,580.4450664196712,1548.47,2731,60,3,1m
BNBUSDT,LTCUSDT,1.6,503.92471943327456,1344.34,2507,60,3,1m
BNBUSDT,LTCUSDT,1.7,467.3748174317103,1246.83,2330,60,3,1m
BNBUSDT,LTCUSDT,1.8,436.1053427371661,1163.41,2114,60,3,1m
BNBUSDT,LTCUSDT,1.9,375.7033840959554,1002.28,1918,60,3,1m
BNBUSDT,LTCUSDT,0.5,946.4584382098694,2526.06,5365,65,3,1m
BNBUSDT,LTCUSDT,0.6,872.8739533762307,2329.66,4886,65,3,1m
BNBUSDT,LTCUSDT,0.7,825.6772815923024,2203.7,4492,65,3,1m
BNBUSDT,LTCUSDT,0.8,836.5661758886362,2232.76,4160,65,3,1m
BNBUSDT,LTCUSDT,0.9,749.1250131883303,1999.38,3875,65,3,1m
BNBUSDT,LTCUSDT,1.0,717.9771310500961,1915.37,3623,65,3,1m
BNBUSDT,LTCUSDT,1.1,747.8658439096956,1995.11,3386,65,3,1m
BNBUSDT,LTCUSDT,1.2,691.7895659585909,1845.51,3185,65,3,1m
BNBUSDT,LTCUSDT,1.3,637.4079171883867,1700.43,2975,65,3,1m
BNBUSDT,LTCUSDT,1.4,547.1528634310126,1459.66,2760,65,3,1m
BNBUSDT,LTCUSDT,1.5,515.3197567802803,1374.74,2564,65,3,1m
BNBUSDT,LTCUSDT,1.6,477.78323893574964,1274.6,2386,65,3,1m
BNBUSDT,LTCUSDT,1.7,455.64995349956786,1215.55,2203,65,3,1m
BNBUSDT,LTCUSDT,1.8,409.8524990144602,1093.38,2007,65,3,1m
BNBUSDT,LTCUSDT,1.9,410.26171087237697,1094.47,1829,65,3,1m
BNBUSDT,LTCUSDT,0.5,940.736249229043,2507.49,5042,70,3,1m
BNBUSDT,LTCUSDT,0.6,849.2076663165161,2263.52,4609,70,3,1m
BNBUSDT,LTCUSDT,0.7,845.1575840573754,2252.73,4264,70,3,1m
BNBUSDT,LTCUSDT,0.8,775.3591122999374,2066.68,3900,70,3,1m
BNBUSDT,LTCUSDT,0.9,772.9807786111375,2060.34,3645,70,3,1m
BNBUSDT,LTCUSDT,1.0,683.7445306838908,1822.49,3402,70,3,1m
BNBUSDT,LTCUSDT,1.1,691.0946165943321,1842.08,3173,70,3,1m
BNBUSDT,LTCUSDT,1.2,669.7427906405754,1785.17,2984,70,3,1m
BNBUSDT,LTCUSDT,1.3,568.611443295932,1515.61,2790,70,3,1m
BNBUSDT,LTCUSDT,1.4,550.585461629761,1467.56,2605,70,3,1m
BNBUSDT,LTCUSDT,1.5,465.12041205437663,1239.76,2428,70,3,1m
BNBUSDT,LTCUSDT,1.6,435.2849568686664,1160.23,2251,70,3,1m
BNBUSDT,LTCUSDT,1.7,426.944848680609,1138.0,2081,70,3,1m
BNBUSDT,LTCUSDT,1.8,416.7947393119402,1110.95,1892,70,3,1m
BNBUSDT,LTCUSDT,1.9,388.52042333644994,1035.58,1709,70,3,1m
BNBUSDT,LTCUSDT,0.5,929.1381579247264,2472.38,4817,75,3,1m
BNBUSDT,LTCUSDT,0.6,852.5495134293693,2268.58,4352,75,3,1m
BNBUSDT,LTCUSDT,0.7,825.7349628584824,2197.23,4020,75,3,1m
BNBUSDT,LTCUSDT,0.8,737.5331446889685,1962.53,3695,75,3,1m
BNBUSDT,LTCUSDT,0.9,742.1532082396377,1974.83,3424,75,3,1m
BNBUSDT,LTCUSDT,1.0,695.9517513081516,1851.89,3212,75,3,1m
BNBUSDT,LTCUSDT,1.1,645.6739348871821,1718.1,3009,75,3,1m
BNBUSDT,LTCUSDT,1.2,603.3915774767308,1605.59,2807,75,3,1m
BNBUSDT,LTCUSDT,1.3,540.8184148578306,1439.09,2624,75,3,1m
BNBUSDT,LTCUSDT,1.4,469.2816992937106,1248.73,2454,75,3,1m
BNBUSDT,LTCUSDT,1.5,483.9389110995701,1287.73,2304,75,3,1m
BNBUSDT,LTCUSDT,1.6,414.6878002253383,1103.46,2126,75,3,1m
BNBUSDT,LTCUSDT,1.7,374.8002108886953,997.32,1952,75,3,1m
BNBUSDT,LTCUSDT,1.8,387.14359165114837,1030.17,1784,75,3,1m
BNBUSDT,LTCUSDT,1.9,357.6860648020593,951.78,1616,75,3,1m
BNBUSDT,LTCUSDT,0.5,935.0902631299394,2492.33,4580,80,3,1m
BNBUSDT,LTCUSDT,0.6,833.813513950812,2222.39,4146,80,3,1m
BNBUSDT,LTCUSDT,0.7,762.010995175565,2031.02,3798,80,3,1m
BNBUSDT,LTCUSDT,0.8,724.6090236053493,1931.33,3519,80,3,1m
BNBUSDT,LTCUSDT,0.9,672.9481355048953,1793.63,3276,80,3,1m
BNBUSDT,LTCUSDT,1.0,617.5937951190951,1646.1,3057,80,3,1m
BNBUSDT,LTCUSDT,1.1,584.8546632191218,1558.84,2852,80,3,1m
BNBUSDT,LTCUSDT,1.2,570.3238811149533,1520.11,2643,80,3,1m
BNBUSDT,LTCUSDT,1.3,505.43701099281327,1345.7,2474,80,3,1m
BNBUSDT,LTCUSDT,1.4,488.34370653322594,1300.63,2323,80,3,1m
BNBUSDT,LTCUSDT,1.5,455.7227053489133,1208.01,2179,80,3,1m
BNBUSDT,LTCUSDT,1.6,405.6874910063867,1075.38,2009,80,3,1m
BNBUSDT,LTCUSDT,1.7,357.12532134000355,946.1,1851,80,3,1m
BNBUSDT,LTCUSDT,1.8,349.6902052436623,924.27,1689,80,3,1m
BNBUSDT,LTCUSDT,1.9,324.5276400012965,858.5,1548,80,3,1m
BNBUSDT,LTCUSDT,0.5,881.7616556895002,2347.09,4354,85,3,1m
BNBUSDT,LTCUSDT,0.6,757.9942301572344,2017.64,3947,85,3,1m
BNBUSDT,LTCUSDT,0.7,684.9263181721516,1823.15,3642,85,3,1m
BNBUSDT,LTCUSDT,0.8,677.5522938269858,1803.52,3344,85,3,1m
BNBUSDT,LTCUSDT,0.9,623.2118569480056,1658.88,3100,85,3,1m
BNBUSDT,LTCUSDT,1.0,594.3605995775065,1582.08,2909,85,3,1m
BNBUSDT,LTCUSDT,1.1,532.8332276553444,1418.31,2700,85,3,1m
BNBUSDT,LTCUSDT,1.2,534.5518349671681,1422.88,2529,85,3,1m
BNBUSDT,LTCUSDT,1.3,517.2830540140501,1376.43,2374,85,3,1m
BNBUSDT,LTCUSDT,1.4,485.8835965787936,1287.24,2199,85,3,1m
BNBUSDT,LTCUSDT,1.5,441.0718880450414,1169.18,2060,85,3,1m
BNBUSDT,LTCUSDT,1.6,404.81981054235547,1073.08,1915,85,3,1m
BNBUSDT,LTCUSDT,1.7,387.2628890325033,1025.94,1768,85,3,1m
BNBUSDT,LTCUSDT,1.8,332.2020908526394,880.07,1627,85,3,1m
BNBUSDT,LTCUSDT,1.9,298.062514142075,787.81,1500,85,3,1m
BNBUSDT,LTCUSDT,0.5,917.8419377839577,2449.68,5805,45,6,1m
BNBUSDT,LTCUSDT,0.6,858.5996773222187,2291.57,5403,45,6,1m
BNBUSDT,LTCUSDT,0.7,855.6201805979547,2282.57,5086,45,6,1m
BNBUSDT,LTCUSDT,0.8,827.2688375907474,2206.93,4759,45,6,1m
BNBUSDT,LTCUSDT,0.9,796.5184953689261,2124.9,4486,45,6,1m
BNBUSDT,LTCUSDT,1.0,670.6229731725042,1789.04,4176,45,6,1m
BNBUSDT,LTCUSDT,1.1,607.5785481886231,1620.86,3881,45,6,1m
BNBUSDT,LTCUSDT,1.2,512.4724861045438,1367.14,3566,45,6,1m
BNBUSDT,LTCUSDT,1.3,453.1259837701469,1208.46,3187,45,6,1m
BNBUSDT,LTCUSDT,1.4,391.72211348176364,1044.7,2839,45,6,1m
BNBUSDT,LTCUSDT,1.5,387.8670421523285,1034.42,2498,45,6,1m
BNBUSDT,LTCUSDT,1.6,302.76422948912284,807.45,2108,45,6,1m
BNBUSDT,LTCUSDT,1.7,287.8450106231278,767.84,1717,45,6,1m
BNBUSDT,LTCUSDT,1.8,204.40578551992456,545.26,1338,45,6,1m
BNBUSDT,LTCUSDT,1.9,155.20796374630032,414.02,930,45,6,1m
BNBUSDT,LTCUSDT,0.5,874.5420304455603,2334.12,5368,50,6,1m
BNBUSDT,LTCUSDT,0.6,791.6237369271784,2111.84,4987,50,6,1m
BNBUSDT,LTCUSDT,0.7,783.1988253351623,2089.37,4708,50,6,1m
BNBUSDT,LTCUSDT,0.8,703.021714992199,1875.47,4425,50,6,1m
BNBUSDT,LTCUSDT,0.9,676.1191431148532,1803.71,4161,50,6,1m
BNBUSDT,LTCUSDT,1.0,622.6001928011045,1660.93,3872,50,6,1m
BNBUSDT,LTCUSDT,1.1,531.5089158414889,1417.92,3586,50,6,1m
BNBUSDT,LTCUSDT,1.2,495.25644447787556,1321.21,3283,50,6,1m
BNBUSDT,LTCUSDT,1.3,493.20700570667805,1315.35,2998,50,6,1m
BNBUSDT,LTCUSDT,1.4,423.9832342662858,1130.74,2725,50,6,1m
BNBUSDT,LTCUSDT,1.5,380.83770825279487,1015.67,2414,50,6,1m
BNBUSDT,LTCUSDT,1.6,330.9746816539562,882.69,2104,50,6,1m
BNBUSDT,LTCUSDT,1.7,287.82451953009695,767.61,1764,50,6,1m
BNBUSDT,LTCUSDT,1.8,228.16871757719684,608.65,1407,50,6,1m
BNBUSDT,LTCUSDT,1.9,187.22707599370898,499.44,1091,50,6,1m
BNBUSDT,LTCUSDT,0.5,835.6163723494604,2229.2,5017,55,6,1m
BNBUSDT,LTCUSDT,0.6,734.9588817655687,1960.67,4677,55,6,1m
BNBUSDT,LTCUSDT,0.7,732.8376861198059,1955.02,4348,55,6,1m
BNBUSDT,LTCUSDT,0.8,637.2046312968212,1699.89,4083,55,6,1m
BNBUSDT,LTCUSDT,0.9,634.9328695608165,1693.83,3836,55,6,1m
BNBUSDT,LTCUSDT,1.0,617.5113426296463,1647.36,3583,55,6,1m
BNBUSDT,LTCUSDT,1.1,549.3693684428048,1465.57,3327,55,6,1m
BNBUSDT,LTCUSDT,1.2,488.47335511273235,1302.73,3064,55,6,1m
BNBUSDT,LTCUSDT,1.3,428.146126035218,1141.84,2826,55,6,1m
BNBUSDT,LTCUSDT,1.4,378.8304566470358,1010.32,2552,55,6,1m
BNBUSDT,LTCUSDT,1.5,392.2560954071852,1046.12,2278,55,6,1m
BNBUSDT,LTCUSDT,1.6,302.2438727931845,806.07,2032,55,6,1m
BNBUSDT,LTCUSDT,1.7,313.8422807015295,837.19,1732,55,6,1m
BNBUSDT,LTCUSDT,1.8,262.16525349848047,699.34,1431,55,6,1m
BNBUSDT,LTCUSDT,1.9,218.60180022875883,583.13,1151,55,6,1m
BNBUSDT,LTCUSDT,0.5,773.0855393532473,2062.39,4713,60,6,1m
BNBUSDT,LTCUSDT,0.6,702.8614247164764,1875.05,4369,60,6,1m
BNBUSDT,LTCUSDT,0.7,654.6586208676733,1746.45,4077,60,6,1m
BNBUSDT,LTCUSDT,0.8,653.8779482581158,1744.37,3819,60,6,1m
BNBUSDT,LTCUSDT,0.9,625.4312610402835,1668.48,3607,60,6,1m
BNBUSDT,LTCUSDT,1.0,611.3527896753077,1630.44,3355,60,6,1m
BNBUSDT,LTCUSDT,1.1,520.6824294509343,1388.63,3116,60,6,1m
BNBUSDT,LTCUSDT,1.2,422.26487902499713,1126.15,2873,60,6,1m
BNBUSDT,LTCUSDT,1.3,445.8037009072047,1188.93,2632,60,6,1m
BNBUSDT,LTCUSDT,1.4,414.6316741025786,1105.8,2420,60,6,1m
BNBUSDT,LTCUSDT,1.5,365.4296798213978,974.58,2193,60,6,1m
BNBUSDT,LTCUSDT,1.6,362.64311963931993,967.37,1962,60,6,1m
BNBUSDT,LTCUSDT,1.7,333.60739271082974,889.91,1710,60,6,1m
BNBUSDT,LTCUSDT,1.8,313.18861763835065,835.45,1439,60,6,1m
BNBUSDT,LTCUSDT,1.9,229.79779582580818,613.0,1189,60,6,1m
BNBUSDT,LTCUSDT,0.5,705.5927045517077,1882.33,4439,65,6,1m
BNBUSDT,LTCUSDT,0.6,677.4710567920524,1807.31,4103,65,6,1m
BNBUSDT,LTCUSDT,0.7,663.5206367818148,1770.1,3830,65,6,1m
BNBUSDT,LTCUSDT,0.8,603.2900877298072,1609.42,3562,65,6,1m
BNBUSDT,LTCUSDT,0.9,604.796613014909,1612.95,3353,65,6,1m
BNBUSDT,LTCUSDT,1.0,531.0398197849655,1416.25,3131,65,6,1m
BNBUSDT,LTCUSDT,1.1,559.0284264499873,1490.89,2924,65,6,1m
BNBUSDT,LTCUSDT,1.2,451.07797359055525,1203.0,2702,65,6,1m
BNBUSDT,LTCUSDT,1.3,409.60421311568405,1092.39,2507,65,6,1m
BNBUSDT,LTCUSDT,1.4,387.36700305146036,1033.32,2277,65,6,1m
BNBUSDT,LTCUSDT,1.5,382.96252180882544,1021.57,2098,65,6,1m
BNBUSDT,LTCUSDT,1.6,369.6678187941276,986.11,1895,65,6,1m
BNBUSDT,LTCUSDT,1.7,373.3782300240022,996.0,1666,65,6,1m
BNBUSDT,LTCUSDT,1.8,304.4824395544908,812.38,1429,65,6,1m
BNBUSDT,LTCUSDT,1.9,253.89129286580862,677.4,1209,65,6,1m
BNBUSDT,LTCUSDT,0.5,700.2278189581854,1866.42,4195,70,6,1m
BNBUSDT,LTCUSDT,0.6,692.0160201717284,1844.53,3866,70,6,1m
BNBUSDT,LTCUSDT,0.7,578.9477299324795,1543.16,3601,70,6,1m
BNBUSDT,LTCUSDT,0.8,581.4802903719066,1549.91,3376,70,6,1m
BNBUSDT,LTCUSDT,0.9,587.2881825551289,1565.39,3136,70,6,1m
BNBUSDT,LTCUSDT,1.0,519.4497825384402,1384.57,2955,70,6,1m
BNBUSDT,LTCUSDT,1.1,480.90380885936435,1281.83,2762,70,6,1m
BNBUSDT,LTCUSDT,1.2,447.97460787786605,1194.05,2553,70,6,1m
BNBUSDT,LTCUSDT,1.3,410.37417484198414,1093.83,2359,70,6,1m
BNBUSDT,LTCUSDT,1.4,414.7085655997603,1105.39,2183,70,6,1m
BNBUSDT,LTCUSDT,1.5,370.93803411821887,988.72,1990,70,6,1m
BNBUSDT,LTCUSDT,1.6,359.7898601962609,959.0,1811,70,6,1m
BNBUSDT,LTCUSDT,1.7,336.5892267955183,897.16,1599,70,6,1m
BNBUSDT,LTCUSDT,1.8,303.0624963248963,807.8,1381,70,6,1m
BNBUSDT,LTCUSDT,1.9,260.7907957263619,695.13,1189,70,6,1m
BNBUSDT,LTCUSDT,0.5,677.2901448916466,1802.23,3973,75,6,1m
BNBUSDT,LTCUSDT,0.6,648.7671869538049,1726.33,3674,75,6,1m
BNBUSDT,LTCUSDT,0.7,580.4483932272905,1544.54,3408,75,6,1m
BNBUSDT,LTCUSDT,0.8,562.5091802760797,1496.8,3171,75,6,1m
BNBUSDT,LTCUSDT,0.9,553.3036375514218,1472.31,2985,75,6,1m
BNBUSDT,LTCUSDT,1.0,511.3710224328153,1360.73,2798,75,6,1m
BNBUSDT,LTCUSDT,1.1,447.13113346799923,1189.79,2595,75,6,1m
BNBUSDT,LTCUSDT,1.2,413.4306474534825,1100.11,2401,75,6,1m
BNBUSDT,LTCUSDT,1.3,374.767970691345,997.24,2240,75,6,1m
BNBUSDT,LTCUSDT,1.4,371.479788998109,988.49,2069,75,6,1m
BNBUSDT,LTCUSDT,1.5,347.1145690104523,923.65,1904,75,6,1m
BNBUSDT,LTCUSDT,1.6,345.8611921912482,920.32,1726,75,6,1m
BNBUSDT,LTCUSDT,1.7,343.51042048470964,914.06,1528,75,6,1m
BNBUSDT,LTCUSDT,1.8,296.68723158563716,789.47,1364,75,6,1m
BNBUSDT,LTCUSDT,1.9,272.802238899044,725.91,1164,75,6,1m
BNBUSDT,LTCUSDT,0.5,642.7802215710163,1713.23,3790,80,6,1m
BNBUSDT,LTCUSDT,0.6,570.5100137756142,1520.6,3494,80,6,1m
BNBUSDT,LTCUSDT,0.7,577.7670483588919,1539.94,3233,80,6,1m
BNBUSDT,LTCUSDT,0.8,517.0271287002828,1378.05,3011,80,6,1m
BNBUSDT,LTCUSDT,0.9,485.5280631639773,1294.1,2839,80,6,1m
BNBUSDT,LTCUSDT,1.0,424.0096875135939,1130.13,2632,80,6,1m
BNBUSDT,LTCUSDT,1.1,434.4233223767641,1157.88,2449,80,6,1m
BNBUSDT,LTCUSDT,1.2,390.85853521254415,1041.77,2280,80,6,1m
BNBUSDT,LTCUSDT,1.3,340.1297676057886,906.56,2131,80,6,1m
BNBUSDT,LTCUSDT,1.4,361.94705871416056,964.71,1974,80,6,1m
BNBUSDT,LTCUSDT,1.5,364.34451119014767,971.1,1813,80,6,1m
BNBUSDT,LTCUSDT,1.6,397.05337354348603,1050.36,1641,80,6,1m
BNBUSDT,LTCUSDT,1.7,312.52421699832524,827.92,1486,80,6,1m
BNBUSDT,LTCUSDT,1.8,310.7723148472886,823.28,1320,80,6,1m
BNBUSDT,LTCUSDT,1.9,281.00085334092535,742.01,1155,80,6,1m
BNBUSDT,LTCUSDT,0.5,589.6333939414471,1569.5,3644,85,6,1m
BNBUSDT,LTCUSDT,0.6,551.12947999581,1467.01,3325,85,6,1m
BNBUSDT,LTCUSDT,0.7,523.0647820485851,1392.3,3074,85,6,1m
BNBUSDT,LTCUSDT,0.8,449.72267597794985,1197.08,2872,85,6,1m
BNBUSDT,LTCUSDT,0.9,477.5179618032785,1271.07,2689,85,6,1m
BNBUSDT,LTCUSDT,1.0,421.3693890865085,1121.61,2504,85,6,1m
BNBUSDT,LTCUSDT,1.1,442.5811396017077,1178.07,2347,85,6,1m
BNBUSDT,LTCUSDT,1.2,383.4669705401293,1020.72,2193,85,6,1m
BNBUSDT,LTCUSDT,1.3,394.56208785567344,1050.25,2037,85,6,1m
BNBUSDT,LTCUSDT,1.4,356.7609217661714,945.69,1900,85,6,1m
BNBUSDT,LTCUSDT,1.5,341.19010895255644,905.79,1743,85,6,1m
BNBUSDT,LTCUSDT,1.6,365.8847900300249,967.07,1595,85,6,1m
BNBUSDT,LTCUSDT,1.7,344.7761330130004,912.06,1432,85,6,1m
BNBUSDT,LTCUSDT,1.8,301.024350274375,797.45,1275,85,6,1m
BNBUSDT,LTCUSDT,1.9,259.3993189692567,687.18,1135,85,6,1m
BNBUSDT,LTCUSDT,0.5,808.0992281756025,2155.79,5233,45,9,1m
BNBUSDT,LTCUSDT,0.6,709.8070415761039,1893.01,4919,45,9,1m
BNBUSDT,LTCUSDT,0.7,634.6804679169129,1692.65,4591,45,9,1m
BNBUSDT,LTCUSDT,0.8,611.0150310213671,1629.54,4277,45,9,1m
BNBUSDT,LTCUSDT,0.9,530.4731312967327,1415.06,3975,45,9,1m
BNBUSDT,LTCUSDT,1.0,536.557076906759,1431.29,3648,45,9,1m
BNBUSDT,LTCUSDT,1.1,462.7175851766398,1234.32,3298,45,9,1m
BNBUSDT,LTCUSDT,1.2,458.7915801068672,1224.09,2916,45,9,1m
BNBUSDT,LTCUSDT,1.3,360.116787809164,960.82,2463,45,9,1m
BNBUSDT,LTCUSDT,1.4,302.21848845468344,805.55,2021,45,9,1m
BNBUSDT,LTCUSDT,1.5,191.8480547053026,511.36,1521,45,9,1m
BNBUSDT,LTCUSDT,1.6,178.64863873565213,475.56,1002,45,9,1m
BNBUSDT,LTCUSDT,1.7,127.48631923337054,340.08,489,45,9,1m
BNBUSDT,LTCUSDT,1.8,34.36024183212975,91.66,131,45,9,1m
BNBUSDT,LTCUSDT,1.9,0.422966731488161,0.95,9,45,9,1m
